id_employee	name	involvement	performance	environment	satisfaction	life_balance	age	travel	department	distance_home	education	education_field	gender	job_level	role	marital_status	income	previous_companies	salary_hike	stock_option	total_working_years	training_ly	years_company	last_promotion	years_curr_manager
3123	Robert Rogers	Very High	Outstanding	Medium	3	3	34	0	Sales	17	Below College	Marketing	Male	1	Research Director	2	1331.0	9	22	0	11	5	3	0	2
3126	Carrie Campbell	High	Excellent	High	1	1	22	1	Research & Development	7	Bachelor	Medical	Female	2	Laboratory Technician	3	1747.0	5	13	0	4	2	2	1	2
3136	Diana Harvey	High	Excellent	Medium	4	4	26	0	Research & Development	2	Below College	Life Sciences	Female	2	Laboratory Technician	2	2263.0	0	12	2	8	3	7	1	0
3140	David Moore	Very High	Excellent	Medium	1	3	18	1	Research & Development	2	Bachelor	Bachelor	Technical Degree	1	Sales Executive	2	1673.0	1	18	0	0	4	0	0	0
3146	Leslie Mills	Low	Outstanding	High	1	1	26	2	Sales	1	Bachelor	Bachelor	Marketing	2	Manufacturing Director	3	1430.0	1	22	0	1	3	1	0	0
3152	Jessica Bradshaw	Medium	Outstanding	Very High	3	3	32	0	Research & Development	7	College	Life Sciences	Female	2	Research Director	2	1634.0	8	22	2	6	4	4	1	2
3162	Joel Bowen	High	Outstanding	Low	3	2	24	0	Research & Development	2	Bachelor	Medical	Male	2	Research Scientist	1	1779.0	1	21	0	6	3	6	1	2
3163	Michael Coleman Jr.	High	Excellent	Medium	1	2	30	0	Research & Development	10	Bachelor	Bachelor	Other	2	Healthcare Representative	2	1720.0	1	14	0	1	2	1	0	0
3165	Wendy Richards	Medium	Excellent	Medium	4	1	31	2	Research & Development	9	Below College	Medical	Female	1	Sales Representative	2	1577.0	2	12	0	9	2	3	1	2
3178	Matthew Vaughn	High	Excellent	High	3	2	27	0	Sales	27	Bachelor	Life Sciences	Male	2	Research Scientist	1	1399.0	0	18	2	5	0	4	0	2
3187	Richard Mccann	High	Excellent	Low	1	1	45	0	Research & Development	22	Master	Master	Life Sciences	3	Research Director	2	1667.0	2	13	0	5	5	1	0	0
3196	Matthew Austin	Medium	Excellent	Very High	1	2	20	2	Research & Development	1	Bachelor	Bachelor	Life Sciences	5	Sales Representative	2	1611.0	1	12	0	1	2	1	1	1
3197	Debbie Diaz	High	Excellent	Low	4	3	33	0	Research & Development	15	Master	Medical	Female	1	Laboratory Technician	3	1853.0	1	11	2	10	3	10	9	7
3208	Elizabeth Nelson	Low	Excellent	Low	1	3	24	2	Research & Development	17	College	Life Sciences	Female	1	Healthcare Representative	1	1448.0	9	12	0	4	3	2	2	0
3211	Matthew Patel	Medium	Excellent	Medium	3	1	50	0	Research & Development	4	College	Medical	Male	4	Sales Representative	3	1897.0	3	14	0	18	2	4	1	3
3223	Melvin Rodriguez	Medium	Excellent	Low	3	3	28	0	Sales	2	Master	Life Sciences	Male	3	Research Scientist	2	1348.0	7	18	2	10	0	7	3	7
3230	Diane Walker	High	Outstanding	High	1	3	42	1	Research & Development	10	Below College	Life Sciences	Female	1	Sales Executive	1	1423.0	6	21	0	7	3	2	2	2
3245	Mark Webb	High	Excellent	Very High	5	4	33	0	Research & Development	1	College	Medical	Male	3	Laboratory Technician	2	1995.0	1	17	2	10	2	10	7	8
3249	Keith Lyons DVM	High	Excellent	Medium	3	3	47	0	Research & Development	4	Bachelor	Life Sciences	Male	1	Research Director	2	1511.0	4	13	0	8	2	5	1	3
3251	Michael Russell	High	Excellent	Very High	4	3	55	0	Human Resources	7	Bachelor	Human Resources	Male	4	Laboratory Technician	1	1818.0	5	12	2	24	2	5	1	4
3256	Douglas Gates	High	Excellent	Very High	4	3	26	0	Research & Development	15	College	Life Sciences	Male	2	Laboratory Technician	2	1474.0	6	19	0	6	2	4	1	2
3268	Samantha Pacheco	Medium	Excellent	High	1	2	23	2	Sales	2	Bachelor	Bachelor	Medical	4	Manufacturing Director	2	1735.0	1	18	1	1	2	0	0	0
3272	Kathryn Morris	Very High	Excellent	Medium	1	4	29	1	Sales	2	Master	Master	Marketing	4	Research Scientist	2	1646.0	1	13	0	1	2	1	0	0
3274	Charles Lopez	Medium	Excellent	Low	4	4	33	0	Research & Development	23	Doctor	Life Sciences	Male	1	Human Resources	1	1411.0	5	16	0	6	3	3	0	2
3278	Victoria Carney	High	Excellent	Very High	5	1	58	0	Research & Development	24	Bachelor	Other	Female	2	Research Scientist	1	2657.0	7	17	2	40	2	31	13	8
3281	Kelli Roberts	Medium	Excellent	High	1	2	28	1	Research & Development	19	Master	Medical	Female	2	Sales Executive	3	1612.0	6	16	0	5	4	2	2	1
3290	Laura Patterson	Very High	Excellent	High	5	3	49	0	Sales	7	College	Life Sciences	Female	2	Healthcare Representative	3	2075.0	1	14	2	9	2	9	7	7
3291	Jordan Ortiz	Very High	Excellent	High	4	3	55	0	Human Resources	16	Bachelor	Technical Degree	Male	4	Manufacturing Director	3	1872.0	4	11	1	12	3	9	7	3
3297	Lauren Monroe	High	Outstanding	High	5	3	26	0	Research & Development	22	Master	Other	Female	1	Sales Executive	2	1336.0	1	23	2	8	2	8	1	7
3319	Kaitlyn Wyatt	Very High	Excellent	Very High	4	1	35	0	Sales	8	College	Marketing	Female	1	Laboratory Technician	3	2243.0	1	13	1	10	2	10	7	8
3328	Thomas Hall	High	Excellent	Medium	4	3	29	2	Sales	3	Bachelor	Marketing	Male	3	Laboratory Technician	3	1571.0	6	12	0	5	2	3	0	2
3339	Susan Stewart	Medium	Excellent	Low	1	4	32	2	Research & Development	10	Below College	Below College	Medical	1	Laboratory Technician	2	1504.0	1	15	0	1	5	1	0	1
3343	Shane Thompson	High	Excellent	Very High	1	1	58	1	Sales	10	College	College	Technical Degree	1	Sales Executive	2	1367.0	9	11	1	3	3	1	0	0
3345	Scott Garcia	Low	Excellent	High	1	3	20	0	Research & Development	11	Bachelor	Medical	Male	2	Sales Executive	3	1716.0	1	12	0	2	6	2	0	2
3346	Scott Gibson	High	Excellent	Very High	1	3	21	2	Research & Development	1	Bachelor	Bachelor	Medical	2	Sales Executive	1	1486.0	1	13	0	1	2	1	0	0
3349	Amy Wallace	High	Excellent	Medium	3	4	22	2	Research & Development	15	Master	Life Sciences	Female	1	Laboratory Technician	3	1880.0	0	13	0	4	3	3	0	2
3350	Patricia Rios	Very High	Excellent	Medium	3	4	41	0	Research & Development	23	Bachelor	Life Sciences	Female	2	Sales Executive	3	1484.0	4	11	1	10	3	7	1	0
3352	Olivia Ramirez	High	Excellent	Very High	1	3	39	1	Research & Development	10	Master	Life Sciences	Female	4	Human Resources	2	1699.0	7	11	0	8	3	2	2	2
3366	Robert Davis	Medium	Excellent	High	1	1	25	2	Research & Development	1	College	College	Life Sciences	1	Sales Executive	3	1614.0	1	15	0	1	3	1	0	0
3371	Joseph Willis	High	Excellent	Very High	1	1	19	1	Research & Development	18	Bachelor	Life Sciences	Male	2	Research Scientist	2	1412.0	1	15	0	1	3	1	0	0
3372	Shannon Benson	High	Excellent	Low	1	1	20	1	Research & Development	34	Bachelor	Bachelor	Life Sciences	3	Laboratory Technician	3	1496.0	1	11	0	1	2	1	0	0
3376	William Jones	High	Excellent	High	5	3	36	0	Research & Development	10	Bachelor	Medical	Male	3	Sales Executive	3	2130.0	1	12	2	16	2	16	3	7
3378	Ashley Jones	Medium	Excellent	Low	5	4	37	0	Sales	10	Master	Marketing	Female	3	Human Resources	2	1439.0	5	14	1	17	3	14	11	7
3383	Nicole Hernandez	Low	Excellent	Very High	1	4	58	0	Sales	10	College	College	Medical	4	Sales Executive	2	1578.0	4	14	1	7	2	1	0	0
3389	Roger Becker	High	Excellent	Medium	1	4	40	0	Research & Development	2	Master	Master	Life Sciences	1	Human Resources	3	1674.0	4	15	0	22	2	1	0	0
3392	Benjamin Franklin	High	Outstanding	High	4	4	31	2	Research & Development	28	Master	Medical	Male	2	Research Scientist	1	1469.0	0	21	0	4	2	3	1	2
3394	Justin Larsen	Medium	Excellent	Very High	1	2	29	2	Human Resources	3	Doctor	Doctor	Life Sciences	1	Sales Executive	3	1500.0	6	11	1	3	2	0	0	0
3403	Eric Long	Medium	Excellent	Low	3	2	30	0	Sales	2	Bachelor	Life Sciences	Male	2	Healthcare Representative	3	1798.0	4	12	0	7	5	5	0	1
3408	Joseph Rogers	Medium	Excellent	High	4	2	35	0	Sales	24	Bachelor	Medical	Male	3	Healthcare Representative	1	1347.0	1	13	0	5	1	4	0	2
3414	Christine Armstrong	High	Excellent	Very High	1	2	20	2	Research & Development	2	College	College	Life Sciences	2	Research Scientist	2	1650.0	1	17	0	1	3	1	0	0
3415	Steven Jones	High	Excellent	Medium	3	1	30	0	Research & Development	8	Master	Medical	Male	1	Sales Executive	3	1776.0	0	11	0	4	3	3	1	2
3427	Thomas Gordon	Very High	Excellent	Low	1	2	37	1	Sales	18	Bachelor	Marketing	Male	2	Laboratory Technician	2	1720.0	5	11	1	15	2	1	0	0
3431	Courtney Parker	Medium	Excellent	Medium	1	1	26	2	Research & Development	21	Below College	Life Sciences	Female	1	Manufacturing Director	3	1744.0	8	17	0	7	4	2	2	2
3432	Carol Perkins	Very High	Excellent	Low	5	3	52	0	Research & Development	5	Master	Medical	Female	4	Human Resources	2	2207.0	1	13	2	33	2	32	6	9
3435	Brad Anderson	High	Excellent	High	4	4	36	0	Sales	2	Master	Technical Degree	Male	4	Sales Executive	3	2536.0	1	18	2	18	3	17	15	14
3444	Nina Kelly	High	Excellent	Low	1	1	36	2	Research & Development	8	College	College	Life Sciences	1	Research Scientist	2	1529.0	7	12	1	9	3	1	0	0
3445	Gregory Little	High	Excellent	Low	4	4	26	2	Sales	2	Bachelor	Life Sciences	Male	2	Research Scientist	3	1989.0	6	14	0	6	2	3	1	2
3459	Kevin Lam	Medium	Outstanding	Very High	1	3	20	2	Sales	8	Bachelor	Marketing	Male	3	Sales Executive	1	1673.0	1	20	0	2	3	2	0	2
3460	Scott Dominguez	High	Excellent	High	1	1	21	1	Research & Development	1	Master	Master	Life Sciences	1	Manager	3	1548.0	1	18	1	1	2	1	1	0
3462	Sheila Kelly	High	Outstanding	Low	4	1	51	0	Sales	23	Bachelor	Medical	Female	2	Research Scientist	2	1839.0	9	20	1	18	2	10	2	7
3463	Maureen Norman	Medium	Excellent	Medium	5	2	28	0	Research & Development	19	Master	Life Sciences	Female	4	Laboratory Technician	3	2087.0	1	17	2	10	4	10	1	9
3472	Mary Smith	High	Excellent	Medium	5	1	44	0	Research & Development	18	Master	Life Sciences	Female	2	Sales Executive	3	2090.0	9	15	2	24	3	20	3	6
3474	Robert Patterson	Medium	Outstanding	Very High	4	4	35	0	Sales	7	Master	Life Sciences	Male	3	Sales Representative	3	2292.0	0	21	2	9	3	8	4	7
3475	Michelle Hodges	High	Excellent	Low	3	3	33	0	Research & Development	1	College	Life Sciences	Female	1	Sales Executive	3	2106.0	1	19	2	14	3	13	3	8
3479	Mrs. Tonya Long	Medium	Excellent	Very High	4	2	25	0	Human Resources	25	Master	Human Resources	Female	2	Research Scientist	3	1956.0	1	12	1	7	3	7	5	6
3480	Keith Davis	Very High	Excellent	Low	1	3	26	1	Sales	9	College	College	Marketing	2	Sales Executive	2	1735.0	1	15	0	1	3	1	0	0
3481	Chad Brown	High	Excellent	Low	1	3	33	0	Research & Development	8	College	Life Sciences	Male	4	Manufacturing Director	3	1542.0	4	13	0	5	2	2	2	2
3483	David Smith	High	Excellent	Low	1	1	28	2	Research & Development	8	Bachelor	Bachelor	Life Sciences	2	Manager	3	1559.0	1	14	1	1	3	1	0	0
3484	Edgar Hodges	High	Excellent	Very High	1	3	50	1	Research & Development	1	Master	Master	Medical	2	Research Scientist	3	1407.0	3	14	0	5	3	0	0	0
3496	Eric Ross	High	Excellent	Low	3	4	39	0	Sales	1	Bachelor	Marketing	Male	2	Healthcare Representative	3	2221.0	7	14	2	21	2	18	11	5
3511	David Harrison	Very High	Excellent	High	1	4	18	2	Research & Development	2	Master	Master	Medical	3	Laboratory Technician	3	1536.0	1	18	0	0	5	0	0	0
3512	Lucas Perry	Medium	Excellent	Low	3	1	33	0	Research & Development	3	College	Life Sciences	Male	1	Sales Executive	2	1814.0	0	14	2	6	2	5	0	3
3514	Pamela Turner	Very High	Excellent	High	1	2	31	0	Sales	10	Bachelor	Technical Degree	Female	1	Research Director	1	1471.0	1	17	0	2	3	2	2	2
3519	Charles Liu	Low	Excellent	Very High	5	3	29	0	Research & Development	6	Bachelor	Life Sciences	Male	1	Sales Executive	2	1642.0	1	12	2	11	5	11	3	10
3521	Brian Wallace	Low	Excellent	High	4	3	42	0	Sales	2	Master	Life Sciences	Male	1	Laboratory Technician	1	2149.0	0	16	2	22	3	21	13	14
3525	Michael Petersen	Low	Excellent	High	1	1	28	2	Research & Development	18	Master	Life Sciences	Male	2	Sales Executive	3	1659.0	1	13	1	1	3	1	0	0
3532	Jennifer Lowe	High	Excellent	Low	3	1	43	0	Sales	5	Bachelor	Marketing	Female	3	Research Scientist	3	1920.0	8	15	2	7	3	4	1	3
3540	Juan Mack	Low	Excellent	High	3	1	44	0	Human Resources	6	College	Human Resources	Male	3	Sales Executive	2	1928.0	1	13	2	6	2	6	0	2
3543	Gregory Moreno	Medium	Outstanding	High	1	3	22	0	Research & Development	26	Master	Master	Medical	1	Sales Representative	2	1483.0	0	24	0	1	5	0	0	0
3547	Eric Steele	Very High	Excellent	Low	1	2	41	0	Research & Development	14	Bachelor	Bachelor	Life Sciences	2	Sales Representative	3	1655.0	6	16	0	5	2	1	0	0
3554	Tyler Merritt	High	Excellent	Very High	1	4	24	2	Human Resources	33	Master	Master	Human Resources	3	Manufacturing Director	3	1538.0	1	19	1	1	5	1	0	0
3575	Michael Thomas III	High	Excellent	Low	1	4	19	0	Sales	2	College	College	Other	3	Healthcare Representative	3	1479.0	1	18	1	1	2	1	0	0
3594	Andrew Watson	High	Excellent	High	1	1	25	0	Research & Development	1	Below College	Below College	Life Sciences	1	Manufacturing Director	2	1671.0	1	11	1	1	3	1	1	0
3596	Ryan Smith	High	Excellent	Low	5	4	45	0	Human Resources	12	Bachelor	Human Resources	Male	2	Laboratory Technician	3	2211.0	2	11	2	26	3	24	1	11
3598	Penny Garner	High	Excellent	Low	1	2	21	1	Research & Development	20	College	Medical	Female	4	Research Scientist	1	1477.0	1	14	0	2	2	2	2	2
3611	Natalie Moore	High	Excellent	Low	4	4	44	0	Research & Development	21	Master	Life Sciences	Female	2	Laboratory Technician	1	2328.0	1	19	2	10	3	10	0	5
3615	Elizabeth Ryan	High	Excellent	Medium	4	2	29	0	Research & Development	29	Master	Technical Degree	Female	1	Sales Representative	3	1538.0	3	13	1	10	4	7	7	7
3622	Janice Robinson DDS	High	Excellent	Very High	3	2	32	0	Research & Development	5	Bachelor	Technical Degree	Female	1	Sales Executive	3	2174.0	1	13	2	10	3	10	1	1
3623	Jeffrey Young	Medium	Outstanding	High	3	2	39	0	Research & Development	18	College	Life Sciences	Male	2	Laboratory Technician	2	1526.0	0	20	0	6	3	5	0	3
3629	Bryan West	Medium	Excellent	Very High	4	2	40	0	Sales	8	Below College	Other	Male	1	Laboratory Technician	2	2035.0	2	13	0	9	1	5	1	0
3630	Lucas Johnson	High	Excellent	Medium	3	1	52	0	Research & Development	3	College	Technical Degree	Male	3	Laboratory Technician	2	1466.0	9	19	2	10	1	8	7	7
3635	Joseph Wright	High	Excellent	Very High	3	1	31	1	Research & Development	3	Below College	Life Sciences	Male	1	Sales Executive	3	1765.0	1	14	0	3	3	3	2	2
3636	Scott Smith	High	Excellent	Low	3	1	44	0	Sales	5	Bachelor	Life Sciences	Male	1	Laboratory Technician	3	1638.0	4	11	0	10	2	3	1	2
3649	Clarence Peterson	Very High	Excellent	High	4	3	58	0	Sales	1	Master	Technical Degree	Male	2	Sales Executive	2	1430.0	7	13	2	31	3	10	5	9
3658	William Moore	Very High	Excellent	Low	4	3	55	0	Research & Development	19	Bachelor	Technical Degree	Male	1	Human Resources	3	2315.0	6	14	2	24	0	19	3	8
3663	Wanda Holt	Low	Excellent	High	1	2	31	0	Research & Development	2	College	College	Medical	2	Manufacturing Director	3	1486.0	7	17	0	3	2	1	0	0
3664	Hunter Byrd	High	Excellent	Very High	3	1	35	0	Research & Development	1	College	Medical	Male	1	Manufacturing Director	2	2205.0	0	13	0	5	2	4	3	2
3668	Michael Atkinson	Medium	Excellent	Very High	4	4	31	0	Research & Development	15	College	Life Sciences	Male	2	Sales Executive	1	2022.0	1	15	2	10	3	10	6	7
3680	Bethany Chapman	Very High	Excellent	Very High	5	4	27	0	Research & Development	2	Doctor	Life Sciences	Female	1	Research Scientist	2	1998.0	1	18	1	8	3	8	7	7
3689	Pamela Larsen	High	Excellent	Low	4	3	49	0	Sales	6	Doctor	Medical	Female	2	Healthcare Representative	3	1411.0	3	18	2	20	2	4	1	3
3690	Gabriela Bailey MD	High	Excellent	High	3	3	29	0	Sales	3	College	Marketing	Female	2	Laboratory Technician	2	2454.0	0	15	1	9	2	8	7	7
3695	Robert Campbell	High	Excellent	Medium	1	2	31	0	Sales	4	Bachelor	Bachelor	Life Sciences	2	Manager	3	1578.0	1	19	0	1	3	1	0	0
3699	Danny Daniels	Low	Excellent	Low	1	3	31	0	Sales	24	Bachelor	Technical Degree	Male	1	Research Scientist	3	1614.0	1	14	0	1	2	1	0	0
3704	Brian Delacruz	Medium	Excellent	Low	4	2	25	2	Sales	16	Master	Life Sciences	Male	2	Research Scientist	2	1962.0	3	19	0	6	3	3	2	2
3714	Bobby Holmes	High	Excellent	Low	3	4	46	0	Research & Development	18	Below College	Medical	Male	1	Manufacturing Director	3	2260.0	4	11	1	28	2	7	4	3
3715	Vernon Rivas	Medium	Excellent	Low	1	3	39	0	Research & Development	2	Master	Master	Medical	2	Manufacturing Director	3	1698.0	2	15	1	11	1	1	0	0
3716	Roger Adkins	High	Excellent	High	3	4	31	0	Sales	2	Bachelor	Medical	Male	2	Sales Executive	2	1904.0	1	13	2	10	3	10	4	7
3719	James Olson	High	Outstanding	Medium	1	1	31	1	Research & Development	7	Master	Life Sciences	Male	1	Laboratory Technician	3	1667.0	6	23	0	7	5	2	2	2
3722	David Trevino	High	Excellent	Low	1	3	34	0	Research & Development	7	Master	Medical	Male	2	Research Scientist	3	1493.0	1	16	0	2	3	2	2	2
3739	Mark Lopez	High	Outstanding	Low	3	2	28	2	Research & Development	2	Bachelor	Medical	Male	1	Research Scientist	3	1395.0	3	20	0	5	5	3	1	2
3740	Heather Reyes	High	Excellent	Low	4	3	29	0	Research & Development	28	Bachelor	Medical	Female	5	Research Scientist	1	1899.0	5	17	0	7	1	5	0	0
3741	Richard Russo	High	Excellent	Low	4	2	34	0	Research & Development	7	Below College	Medical	Male	1	Research Scientist	3	2759.0	0	15	1	16	2	15	10	10
3743	Cameron Vasquez	Medium	Excellent	Medium	1	1	24	0	Sales	3	Bachelor	Bachelor	Life Sciences	2	Research Scientist	3	1670.0	2	17	0	4	3	0	0	0
3751	Joseph Anderson	High	Excellent	High	1	1	28	0	Sales	1	Bachelor	Bachelor	Marketing	2	Laboratory Technician	2	1262.0	7	12	0	8	3	0	0	0
3760	Mandy Hill	High	Excellent	Low	4	2	29	0	Research & Development	5	Bachelor	Life Sciences	Female	2	Research Scientist	3	2391.0	6	17	2	11	2	9	0	7
3766	Matthew Moore	Very High	Excellent	Very High	4	3	40	0	Research & Development	2	Bachelor	Medical	Male	2	Research Director	2	1979.0	3	15	0	15	3	5	1	0
3768	Audrey Henderson	Medium	Excellent	Very High	3	1	31	0	Research & Development	29	Bachelor	Life Sciences	Female	2	Healthcare Representative	2	1451.0	1	14	1	7	3	7	7	7
3789	Joseph Chavez	High	Excellent	Medium	5	1	30	0	Research & Development	1	Bachelor	Other	Male	3	Sales Executive	3	2473.0	1	13	1	10	2	10	6	7
3793	Denise Russell	Low	Excellent	Low	1	3	35	1	Research & Development	2	Bachelor	Bachelor	Medical	1	Research Scientist	3	1455.0	1	13	0	1	2	1	0	0
3794	Billy Lopez	High	Outstanding	High	3	4	53	0	Research & Development	19	Bachelor	Life Sciences	Male	2	Manager	2	2075.0	0	25	2	34	2	33	1	9
3795	Kathleen Mejia	Medium	Excellent	High	4	3	38	0	Research & Development	2	Bachelor	Medical	Female	3	Sales Executive	1	1809.0	4	19	2	7	3	5	1	4
3819	Annette Frazier	High	Excellent	High	1	4	28	2	Human Resources	1	Bachelor	Bachelor	Medical	2	Laboratory Technician	3	1427.0	1	16	0	0	2	1	0	0
3836	Jason Rodriguez	Medium	Excellent	Medium	1	2	18	0	Research & Development	3	Doctor	Doctor	Medical	1	Research Director	2	1443.0	1	12	1	0	2	0	0	0
3845	Mark Fisher	High	Excellent	Very High	5	3	35	0	Research & Development	2	Bachelor	Life Sciences	Male	3	Healthcare Representative	2	1663.0	9	12	1	15	0	13	6	0
3850	Brian Perkins	Low	Excellent	Low	1	3	35	0	Research & Development	9	Bachelor	Life Sciences	Male	2	Manager	2	1497.0	6	12	0	7	3	2	2	2
3854	Christopher Washington	High	Excellent	Low	3	3	40	0	Sales	16	Master	Marketing	Male	1	Research Director	3	1712.0	3	16	0	10	0	4	0	3
3869	Ruben Adams	Medium	Excellent	Very High	4	4	35	0	Research & Development	17	Master	Medical	Male	1	Research Director	3	1949.0	3	11	1	13	3	11	6	7
3884	Maria Luna	High	Excellent	Very High	3	1	23	0	Human Resources	6	Bachelor	Life Sciences	Female	3	Laboratory Technician	2	1821.0	1	12	2	5	3	5	1	2
3887	Matthew Hopkins	Low	Excellent	Very High	5	2	48	0	Sales	10	College	Marketing	Male	1	Healthcare Representative	3	2346.0	2	12	1	19	3	9	7	7
3888	Michael Knight	High	Excellent	Very High	1	4	32	2	Sales	1	Bachelor	Bachelor	Life Sciences	2	Research Scientist	1	1504.0	1	19	0	1	2	1	0	0
3896	Terry Lang	High	Excellent	High	4	2	23	1	Research & Development	12	College	Medical	Male	2	Research Scientist	1	1834.0	1	14	0	3	2	3	0	2
3905	Colleen Henry	Medium	Excellent	Very High	1	4	24	1	Sales	7	College	College	Medical	2	Manager	3	1332.0	1	12	0	1	2	1	0	0
3906	Cassandra Farley	High	Excellent	High	3	3	47	0	Research & Development	1	Bachelor	Medical	Female	2	Sales Executive	2	2428.0	7	11	2	25	1	23	14	10
3919	Harry Taylor	High	Outstanding	Medium	1	2	36	2	Research & Development	1	Bachelor	Medical	Male	2	Manufacturing Director	3	1652.0	5	20	0	16	3	2	2	2
3920	Jessica Stone	High	Excellent	Low	1	4	32	1	Research & Development	31	Bachelor	Bachelor	Medical	2	Research Director	3	1432.0	6	13	1	10	3	0	0	0
3929	Traci Williams	High	Excellent	High	3	1	30	0	Research & Development	10	Bachelor	Life Sciences	Female	1	Human Resources	3	1379.0	6	14	0	6	4	4	1	2
3932	John Adams	High	Excellent	Medium	1	3	29	1	Sales	4	Bachelor	Marketing	Male	5	Research Scientist	3	1726.0	1	13	0	2	3	2	2	2
3938	Justin Turner	Low	Excellent	Low	1	2	33	2	Research & Development	12	Bachelor	Life Sciences	Male	1	Sales Executive	3	1681.0	2	13	0	11	3	0	0	0
3940	James Chapman	High	Excellent	Low	1	3	31	0	Human Resources	10	Master	Master	Human Resources	2	Laboratory Technician	3	1437.0	2	14	1	10	2	1	0	0
3945	Michael Burns	High	Excellent	High	1	1	43	2	Research & Development	1	Master	Master	Other	3	Sales Executive	3	1670.0	9	12	0	6	3	1	0	0
3954	Mr. Randall Johnson	Very High	Excellent	Medium	1	1	21	2	Sales	1	College	College	Marketing	5	Healthcare Representative	3	1515.0	1	14	0	1	3	1	1	0
3956	John Holmes	High	Excellent	High	1	2	22	0	Research & Development	1	Bachelor	Bachelor	Other	4	Research Scientist	3	1416.0	1	14	1	1	3	1	0	0
3962	Gerald Franklin Jr.	Very High	Excellent	High	3	3	44	0	Sales	10	Master	Life Sciences	Male	1	Research Scientist	3	1528.0	1	12	0	6	2	5	2	3
3964	Benjamin Green	High	Outstanding	High	3	2	35	0	Research & Development	15	Master	Life Sciences	Male	2	Research Scientist	3	1701.0	1	22	2	10	4	10	7	7
3973	Melvin Hall	Very High	Outstanding	Very High	5	3	34	0	Research & Development	2	Below College	Life Sciences	Male	1	Manufacturing Director	2	1967.0	4	23	1	11	2	7	0	7
3974	Paul Roman	High	Excellent	Very High	5	2	37	0	Research & Development	24	Bachelor	Life Sciences	Male	1	Laboratory Technician	2	1997.0	1	11	1	10	5	10	0	8
3980	Debra Williams	Medium	Excellent	Very High	4	4	26	0	Human Resources	2	Below College	Technical Degree	Female	3	Sales Executive	3	2159.0	0	15	0	6	3	5	1	4
3981	Daniel Stevens	High	Excellent	Very High	4	3	46	0	Research & Development	10	Bachelor	Medical	Male	1	Sales Executive	1	1896.0	4	11	2	13	2	9	3	7
3995	Ian Becker	High	Excellent	Very High	1	3	31	2	Research & Development	2	Bachelor	Bachelor	Life Sciences	3	Laboratory Technician	3	1370.0	0	14	0	2	2	1	0	0
3996	Mr. Ian Miranda	Medium	Excellent	Low	1	4	29	2	Research & Development	8	College	Medical	Male	1	Manager	2	1530.0	4	14	0	4	5	2	2	0
4009	Justin Fisher	High	Excellent	High	1	2	32	0	Research & Development	1	Below College	Medical	Male	2	Laboratory Technician	1	1504.0	7	11	0	7	3	2	2	2
4015	Karen Wu	Medium	Excellent	Very High	1	4	29	2	Research & Development	15	College	College	Life Sciences	1	Laboratory Technician	1	1458.0	1	17	0	1	3	1	1	0
4016	Jennifer Gilmore	Very High	Outstanding	High	4	3	46	0	Research & Development	4	Master	Medical	Female	2	Sales Representative	1	1504.0	5	25	1	14	1	8	0	7
4021	Michelle Hill	High	Excellent	Medium	1	3	30	0	Sales	14	Master	Master	Life Sciences	2	Sales Executive	3	1413.0	1	12	1	1	3	1	0	0
4022	Taylor Miranda	High	Excellent	Very High	1	2	22	1	Research & Development	19	College	College	Life Sciences	2	Laboratory Technician	3	1699.0	1	19	1	1	3	1	0	0
4036	Kristi Smith	High	Excellent	Very High	3	1	34	0	Research & Development	27	College	Life Sciences	Female	1	Sales Representative	1	1726.0	1	12	0	5	5	5	3	0
4037	Heather Santana	High	Outstanding	Low	4	2	56	0	Human Resources	1	College	Medical	Female	5	Sales Executive	2	1461.0	1	21	0	5	3	4	1	0
4048	Larry Carter	High	Excellent	High	1	3	29	1	Human Resources	2	Master	Master	Human Resources	2	Sales Executive	2	1535.0	1	11	1	1	3	1	0	0
4052	Matthew Kelly	High	Excellent	Very High	1	1	28	2	Research & Development	25	Bachelor	Technical Degree	Male	1	Research Director	3	1656.0	3	16	0	6	4	2	2	2
4058	Robert Green	High	Excellent	Low	4	1	32	0	Research & Development	9	Bachelor	Life Sciences	Male	2	Laboratory Technician	2	2246.0	3	17	2	8	2	4	0	3
4062	Jonathan Brown	High	Excellent	Low	1	3	27	1	Sales	9	Below College	Below College	Life Sciences	4	Laboratory Technician	2	1500.0	1	13	1	1	2	1	0	0
4073	Tiffany Johnson	Medium	Excellent	High	3	2	28	0	Sales	7	Doctor	Life Sciences	Female	2	Sales Representative	3	2111.0	5	15	0	6	2	4	0	3
4078	John Smith	High	Excellent	Low	3	2	31	0	Research & Development	2	Below College	Other	Male	3	Sales Executive	3	2293.0	1	14	2	10	2	10	0	8
4079	Brandon Miller	High	Excellent	Low	1	1	53	0	Research & Development	18	Bachelor	Medical	Male	1	Research Scientist	1	1663.0	6	15	0	15	4	2	2	2
4121	Olivia Griffin	High	Excellent	Very High	1	3	23	2	Research & Development	2	Master	Master	Life Sciences	2	Manufacturing Director	3	1614.0	1	11	0	1	3	1	1	0
4125	Michael Larson	High	Outstanding	Low	1	3	29	2	Research & Development	9	Master	Medical	Male	2	Sales Representative	3	1563.0	9	25	0	4	4	2	2	2
