id_employee	name	involvement	performance	environment	satisfaction	life_balance	age	travel	department	distance_home	education	education_field	gender	job_level	role	marital_status	income	previous_companies	salary_hike	stock_option	total_working_years	training_ly	years_company	last_promotion	years_curr_manager
3124	Patricia Powell	Medium	Excellent	Medium	8	3	42	0	Research & Development	2	Master	Medical	Female	1	Research Scientist	3	1845	4	15	3	8	3	2	2	0
3125	William Beasley	High	Excellent	Medium	9	1	36	0	Research & Development	3	Master	Medical	Male	1	Research Scientist	1	2073	1	11	0	10	3	10	9	7
3127	Mark Gross	High	Excellent	Medium	5	1	48	0	Research & Development	6	Bachelor	Medical	Male	1	Laboratory Technician	3	1822	2	14	1	14	6	9	6	7
3128	Rachel Cruz	High	Excellent	Low	5	1	55	0	Research & Development	1	Bachelor	Medical	Female	1	Sales Executive	3	1308	3	11	0	37	5	10	7	7
3129	Dominique Barnett	Medium	Excellent	Very High	9	1	41	0	Research & Development	3	College	Life Sciences	Female	2	Research Scientist	1	3661	7	17	1	16	2	14	1	10
3130	Angela Schultz	Medium	Excellent	Medium	9	1	35	0	Research & Development	22	Bachelor	Medical	Female	1	Sales Representative	2	2061	9	18	0	15	2	11	6	9
3131	April Mcmillan	High	Excellent	Medium	8	1	40	0	Research & Development	15	Bachelor	Life Sciences	Female	2	Laboratory Technician	2	4160	7	14	0	22	1	20	5	13
3132	Daniel Leach	High	Excellent	High	7	1	39	0	Research & Development	12	Below College	Medical	Male	1	Research Scientist	2	2377	1	16	1	8	3	8	0	7
3133	Noah Austin	Medium	Excellent	Medium	5	1	31	0	Research & Development	1	Master	Life Sciences	Male	3	Research Director	1	2102	4	13	2	10	2	6	0	5
3134	Dwayne Lopez	High	Excellent	Very High	4	1	42	0	Research & Development	5	Bachelor	Medical	Male	3	Sales Executive	3	2775	1	14	0	10	3	10	5	8
3135	Dawn Page	High	Outstanding	Very High	5	1	45	0	Research & Development	2	Below College	Medical	Female	4	Sales Executive	3	2428	0	23	0	9	2	8	3	7
3137	Samuel Anderson	Medium	Excellent	Very High	7	3	29	0	Research & Development	5	Bachelor	Medical	Male	1	Research Scientist	2	1556	4	11	0	8	3	3	1	2
3138	Kimberly Morgan	High	Excellent	Low	6	1	33	0	Research & Development	16	Bachelor	Medical	Female	1	Laboratory Technician	1	2533	4	16	0	10	2	6	0	5
3139	Stephanie Jackson	High	Excellent	High	7	4	31	0	Research & Development	2	Master	Life Sciences	Female	1	Sales Executive	2	2085	9	14	2	10	2	5	0	1
3141	Tara Guerrero	Medium	Excellent	High	8	3	40	1	Research & Development	1	Master	Technical Degree	Female	2	Laboratory Technician	2	2279	3	19	0	20	3	1	0	1
3142	Matthew Davis	Medium	Excellent	Low	9	1	41	0	Research & Development	23	Bachelor	Life Sciences	Male	2	Manufacturing Director	2	2108	2	15	2	10	2	8	0	7
3143	Brian Pena	Medium	Excellent	Low	4	4	26	0	Research & Development	9	Master	Medical	Male	3	Healthcare Representative	3	1411	5	17	3	8	3	0	0	0
3144	John Shah	Medium	Excellent	Low	7	4	35	0	Research & Development	16	Master	Medical	Male	2	Human Resources	2	2227	1	15	0	5	2	5	0	3
3145	Mark Gonzalez	Medium	Excellent	Very High	9	1	34	0	Research & Development	26	Bachelor	Medical	Male	1	Laboratory Technician	3	2338	1	19	1	10	3	10	5	7
3147	Isaac Watson	High	Excellent	Medium	7	1	37	0	Research & Development	8	Below College	Life Sciences	Male	1	Sales Executive	2	1939	4	16	1	12	5	6	1	2
3148	Daniel Ho	High	Excellent	Low	6	3	46	1	Research & Development	4	Below College	Medical	Male	5	Human Resources	1	2406	5	13	0	28	3	2	1	2
3149	Trevor Buckley	High	Excellent	Medium	8	1	41	0	Research & Development	24	Below College	Life Sciences	Male	1	Research Director	2	3401	7	14	1	22	2	18	11	8
3150	Michael Romero	High	Excellent	Low	8	1	37	0	Research & Development	7	College	Medical	Male	1	Sales Executive	3	2087	1	16	1	9	3	9	7	7
3151	Matthew Brown	High	Excellent	Very High	8	1	52	0	Sales	2	Below College	Medical	Male	1	Laboratory Technician	2	1771	3	11	1	18	2	10	6	9
3153	Sherry Simpson	Medium	Excellent	Very High	6	1	24	2	Sales	22	Bachelor	Life Sciences	Female	1	Healthcare Representative	3	2349	0	14	2	3	5	2	2	1
3154	Kristen Sanchez	High	Excellent	High	4	2	38	2	Research & Development	5	Bachelor	Life Sciences	Female	1	Research Scientist	3	2304	3	16	1	18	2	1	0	0
3155	Amanda Cooper	High	Excellent	Medium	7	1	37	0	Research & Development	1	Master	Technical Degree	Female	5	Research Scientist	2	2193	6	11	2	8	3	6	4	3
3156	Robert Estrada	Low	Excellent	Very High	4	1	49	0	Sales	21	Below College	Life Sciences	Male	1	Sales Executive	2	2954	1	18	2	31	2	31	0	9
3157	Monica Obrien	Medium	Excellent	Medium	5	1	24	0	Sales	1	Bachelor	Marketing	Female	1	Sales Executive	2	2158	1	15	2	6	2	6	1	4
3158	Catherine Lane	High	Excellent	Low	6	4	26	0	Research & Development	19	Master	Technical Degree	Female	4	Sales Executive	3	1369	1	14	1	6	6	5	1	4
3159	Jennifer Brady	Low	Excellent	Very High	3	1	24	1	Sales	7	Bachelor	Medical	Female	1	Laboratory Technician	3	1466	1	12	0	1	4	1	0	0
3160	Joshua Martin	High	Excellent	Low	6	1	50	0	Sales	2	College	Marketing	Male	1	Sales Executive	2	2031	1	14	3	32	2	32	10	7
3161	Michael Harris	Medium	Excellent	Medium	5	1	25	0	Research & Development	2	Bachelor	Life Sciences	Male	1	Research Scientist	2	2384	1	16	0	7	3	7	0	6
3164	Darrell Rodgers	High	Excellent	Medium	5	1	34	0	Sales	6	College	Life Sciences	Male	4	Research Director	3	2614	1	12	1	6	4	6	1	3
3166	Sara Garcia	High	Excellent	Low	6	3	35	0	Research & Development	2	Bachelor	Life Sciences	Female	5	Sales Executive	1	1304	4	17	3	9	3	3	0	2
3167	Shirley Cannon	High	Excellent	Low	9	1	31	0	Sales	1	Bachelor	Marketing	Female	2	Sales Executive	1	2522	4	17	0	13	3	7	5	7
3168	Mr. Russell Jenkins	High	Excellent	Low	8	4	27	0	Sales	22	Master	Medical	Male	1	Sales Representative	2	2531	0	14	1	6	4	5	0	3
3169	Kelly Riggs	High	Excellent	Very High	5	2	37	0	Sales	9	Master	Marketing	Female	2	Laboratory Technician	2	1945	4	14	0	17	3	3	1	0
3170	Holly Simpson	Low	Excellent	Very High	3	2	20	1	Research & Development	17	Master	Medical	Female	1	Sales Representative	1	1118	1	13	2	1	3	1	0	0
3171	Danielle Vincent	High	Excellent	High	5	1	42	0	Research & Development	28	Master	Life Sciences	Female	2	Manufacturing Director	3	2375	1	15	0	10	5	10	2	2
3172	Casey Reed MD	High	Excellent	Medium	3	4	43	2	Research & Development	10	Doctor	Technical Degree	Female	2	Sales Executive	3	1659	4	11	0	21	3	1	0	0
3173	Mr. Tony Yates DDS	Very High	Excellent	High	5	3	38	2	Human Resources	2	Master	Medical	Male	1	Human Resources	1	2657	3	17	1	8	5	0	0	0
3174	Dawn Torres	High	Excellent	Very High	9	1	43	0	Sales	4	Bachelor	Medical	Female	2	Healthcare Representative	2	2070	3	11	1	10	5	8	4	7
3175	Victor Rogers	Very High	Excellent	Very High	5	2	48	0	Research & Development	8	Below College	Medical	Male	2	Laboratory Technician	1	1906	7	13	1	21	3	3	0	2
3176	Kenneth Hall	Very High	Outstanding	Low	8	4	44	0	Sales	29	Master	Marketing	Male	2	Sales Executive	3	1905	4	22	3	10	4	2	0	2
3177	Jessica Collier	Medium	Outstanding	High	9	1	34	0	Research & Development	13	Master	Life Sciences	Female	1	Laboratory Technician	1	2099	1	20	2	8	3	8	0	6
3179	William Richardson	Low	Excellent	High	8	4	21	0	Sales	16	College	Life Sciences	Male	3	Sales Executive	1	1482	1	11	1	3	2	3	1	2
3180	Charles Baldwin	High	Excellent	Very High	7	3	44	1	Research & Development	2	College	Life Sciences	Male	1	Laboratory Technician	1	2209	4	14	1	26	2	2	0	1
3181	Mariah Peterson	Medium	Excellent	Low	5	2	22	0	Research & Development	2	College	Medical	Female	2	Laboratory Technician	1	1959	0	14	0	3	3	2	2	2
3182	Monica Jones	High	Excellent	High	8	4	33	0	Sales	13	Master	Marketing	Female	2	Manufacturing Director	3	2584	0	18	1	6	2	5	1	2
3183	Jennifer Chan	High	Excellent	Low	8	1	32	0	Research & Development	1	Below College	Life Sciences	Female	1	Healthcare Representative	3	1796	1	16	1	6	3	6	0	5
3184	Michael Jackson	High	Excellent	High	4	2	30	0	Research & Development	4	Doctor	Technical Degree	Male	3	Manager	3	1691	1	17	0	1	3	1	0	0
3185	Tiffany Black	Medium	Excellent	Very High	9	1	53	0	Research & Development	24	Bachelor	Other	Female	3	Manager	2	2801	7	11	1	18	2	14	8	10
3186	Ricky Mejia	High	Excellent	Medium	4	1	34	0	Research & Development	1	Doctor	Medical	Male	1	Research Scientist	1	2277	1	12	0	10	0	10	8	8
3188	Blake Schmitt	Very High	Excellent	High	8	1	26	0	Research & Development	7	College	Life Sciences	Male	1	Manufacturing Director	1	2246	1	13	1	3	5	3	0	2
3189	Phillip Murphy	Medium	Excellent	High	8	1	37	0	Research & Development	4	Bachelor	Medical	Male	1	Manager	1	1774	1	14	0	10	3	10	7	8
3190	Andrea Delgado	High	Excellent	Medium	6	1	29	0	Research & Development	2	Bachelor	Life Sciences	Female	1	Healthcare Representative	2	2183	1	17	3	6	2	6	1	2
3191	Emily Rivera	High	Excellent	Medium	4	1	35	0	Research & Development	10	Doctor	Medical	Female	4	Laboratory Technician	3	2520	1	11	0	17	3	17	11	8
3192	Andrew Bell	High	Outstanding	High	9	1	33	0	Research & Development	8	Bachelor	Technical Degree	Male	2	Laboratory Technician	3	1875	3	25	1	15	3	13	4	7
3193	Ann Watson	Medium	Excellent	High	5	1	54	0	Research & Development	5	College	Life Sciences	Female	2	Sales Executive	2	1640	2	19	1	16	4	9	7	1
3194	Mitchell Parker	Medium	Excellent	Medium	8	2	36	0	Research & Development	8	Bachelor	Life Sciences	Male	2	Research Scientist	3	2083	2	13	1	13	3	3	0	2
3195	William Carroll	Low	Excellent	Low	7	2	27	0	Sales	9	Bachelor	Marketing	Male	5	Research Director	2	1958	0	14	1	5	3	4	1	1
3198	Brandon Adams	Very High	Excellent	High	8	2	35	2	Research & Development	2	Below College	Medical	Male	1	Research Scientist	2	2082	1	19	1	1	2	1	0	0
3199	Brian Jackson	High	Excellent	Low	5	3	23	0	Research & Development	2	Bachelor	Life Sciences	Male	1	Healthcare Representative	2	2620	2	11	1	5	3	3	0	2
3200	Adam Wood	High	Excellent	Very High	5	2	25	0	Research & Development	11	Bachelor	Medical	Male	2	Manufacturing Director	2	2079	0	11	1	4	3	3	1	2
3201	Patrick Ramirez	Medium	Outstanding	Very High	4	1	38	0	Research & Development	16	Bachelor	Life Sciences	Male	5	Research Scientist	1	2662	0	20	1	8	3	7	0	5
3202	John Drake	Medium	Excellent	Medium	6	1	29	0	Sales	2	Master	Life Sciences	Male	4	Healthcare Representative	3	2151	1	18	3	10	3	10	2	8
3203	Bradley Howard	Very High	Excellent	Medium	6	4	48	2	Research & Development	16	Bachelor	Technical Degree	Male	1	Sales Executive	3	2604	3	13	0	12	2	2	2	2
3204	Robert Davis	High	Excellent	Very High	7	1	27	0	Sales	4	Bachelor	Technical Degree	Male	5	Laboratory Technician	1	1514	1	12	0	6	5	6	0	4
3205	Frederick Davila	Very High	Excellent	Very High	8	4	37	2	Research & Development	16	Bachelor	Life Sciences	Male	3	Manager	2	1824	3	11	0	4	2	1	0	0
3206	Anthony Cole	Very High	Excellent	Very High	7	1	50	0	Sales	5	Bachelor	Medical	Male	1	Laboratory Technician	2	2211	1	19	1	20	2	20	3	8
3207	Kevin Carr	High	Outstanding	Very High	8	1	34	0	Research & Development	18	Below College	Medical	Male	1	Healthcare Representative	2	1973	1	21	1	9	2	8	7	7
3209	Emily Briggs	High	Excellent	Very High	5	1	39	0	Research & Development	12	Doctor	Medical	Female	1	Sales Representative	2	2599	1	14	2	20	2	20	11	10
3210	James Kelly	Low	Excellent	Very High	6	1	32	0	Research & Development	2	Bachelor	Life Sciences	Male	5	Research Scientist	2	2470	1	11	0	10	5	10	0	8
3212	Eric Smith	Medium	Excellent	Medium	9	1	38	0	Research & Development	9	Master	Life Sciences	Male	1	Sales Executive	3	2586	0	12	1	10	2	9	1	8
3213	Timothy Rodriguez	Medium	Outstanding	High	6	1	27	0	Research & Development	10	Bachelor	Medical	Male	5	Research Scientist	2	2378	1	23	1	9	3	9	0	7
3214	Steven Pineda	High	Excellent	High	9	1	32	0	Sales	1	Bachelor	Medical	Male	2	Sales Executive	2	1558	3	14	0	10	6	7	7	7
3215	Carla Donaldson	High	Excellent	Very High	5	1	47	0	Research & Development	2	Bachelor	Medical	Female	5	Sales Executive	2	2498	2	17	0	20	3	7	1	7
3216	Tiffany Peterson	High	Excellent	Very High	8	1	40	0	Research & Development	3	Master	Medical	Female	3	Human Resources	2	4056	5	18	0	20	2	18	1	12
3217	Joe Gardner	High	Excellent	High	6	4	53	0	Research & Development	7	Below College	Life Sciences	Male	2	Laboratory Technician	1	1925	3	18	1	32	2	5	1	3
3218	Brandon Alvarez	High	Outstanding	Medium	7	1	41	0	Sales	6	Bachelor	Medical	Male	1	Sales Executive	2	5275	3	24	3	23	3	21	12	6
3219	Jordan Conway	Very High	Outstanding	Low	7	4	60	0	Research & Development	8	College	Life Sciences	Female	5	Laboratory Technician	3	2306	8	20	0	10	3	2	2	2
3220	Nathaniel Simpson	Medium	Excellent	Very High	6	1	27	0	Research & Development	29	Below College	Life Sciences	Male	2	Manufacturing Director	2	2260	1	14	0	9	2	9	1	7
3221	Robert Barnes	High	Excellent	Very High	5	1	41	0	Research & Development	3	Bachelor	Medical	Male	1	Manufacturing Director	2	4477	1	16	0	22	2	22	2	10
3222	David Deleon	Very High	Outstanding	Very High	5	1	50	2	Sales	9	Bachelor	Life Sciences	Male	2	Research Scientist	2	2279	7	25	1	4	0	2	2	2
3224	Janet Hamilton	High	Excellent	Low	5	1	36	0	Research & Development	10	Master	Technical Degree	Female	2	Research Scientist	3	2672	9	19	1	10	3	8	0	5
3225	Elizabeth Moore	High	Excellent	High	8	3	38	2	Research & Development	1	Bachelor	Medical	Female	3	Manager	3	1608	4	13	1	10	2	1	0	0
3226	Jason Davis	Medium	Excellent	Low	6	2	44	0	Research & Development	8	College	Life Sciences	Male	1	Research Scientist	2	1578	2	12	0	9	6	5	1	4
3227	Edward Sanders	Medium	Outstanding	Very High	8	1	47	0	Research & Development	27	Bachelor	Life Sciences	Male	1	Research Scientist	2	4006	9	22	1	28	6	22	11	13
3228	Isaac Mayo	High	Excellent	High	8	1	30	0	Research & Development	8	Bachelor	Life Sciences	Male	2	Sales Executive	1	2387	7	14	1	10	3	8	7	7
3229	Susan Baldwin	High	Excellent	High	6	3	29	0	Research & Development	1	College	Medical	Female	1	Sales Executive	1	2144	1	13	3	1	2	1	0	0
3231	Devin Ramirez	High	Excellent	Very High	7	3	43	0	Research & Development	26	Below College	Life Sciences	Male	1	Laboratory Technician	2	2388	3	11	2	7	3	2	2	2
3232	Travis Hicks	Very High	Excellent	Medium	6	3	34	0	Research & Development	2	Doctor	Technical Degree	Male	2	Healthcare Representative	2	2133	3	12	2	10	2	5	4	3
3233	Shaun Sanford	High	Excellent	Medium	5	3	23	0	Sales	13	Bachelor	Marketing	Male	5	Sales Executive	2	904	1	11	1	5	4	4	0	2
3234	Kristin Escobar	Medium	Excellent	High	7	1	39	0	Sales	2	Master	Marketing	Female	4	Healthcare Representative	2	1717	9	12	3	12	3	8	3	6
3235	Omar White	High	Excellent	High	4	1	56	0	Research & Development	2	Master	Medical	Male	1	Manager	3	2042	7	12	0	30	6	10	1	1
3236	Robert Rodriguez	High	Excellent	Very High	5	3	40	0	Sales	9	Bachelor	Marketing	Male	2	Research Scientist	2	2346	0	14	0	5	3	4	2	3
3237	Erin Ross	High	Excellent	Very High	6	1	27	0	Research & Development	10	Bachelor	Life Sciences	Female	1	Laboratory Technician	1	2455	8	13	0	9	6	7	0	7
3238	Tina Orozco	Medium	Excellent	Very High	8	3	29	0	Sales	20	Bachelor	Marketing	Female	2	Manager	1	2221	1	15	1	2	3	2	2	2
3239	Christine Rodriguez	High	Excellent	Very High	8	4	53	1	Research & Development	9	Bachelor	Life Sciences	Female	3	Laboratory Technician	2	2549	2	18	0	19	2	2	2	2
3240	Jason Garcia	High	Excellent	Very High	5	4	35	2	Research & Development	5	Below College	Medical	Male	1	Healthcare Representative	2	945	2	18	2	16	4	1	0	0
3241	Christopher Blair	Low	Excellent	Low	4	1	32	0	Sales	4	Master	Life Sciences	Male	2	Sales Executive	2	2652	1	19	0	10	3	10	4	7
3242	Christopher Vang	High	Excellent	Very High	6	2	38	0	Sales	10	Bachelor	Medical	Male	4	Laboratory Technician	2	2255	6	12	2	6	5	1	0	1
3243	Jessica Lawrence	Medium	Excellent	Medium	8	4	34	2	Research & Development	20	Bachelor	Medical	Female	3	Laboratory Technician	2	2372	3	19	1	7	4	0	0	0
3244	Tommy Hall	High	Excellent	High	9	1	52	0	Sales	21	Doctor	Technical Degree	Male	3	Manager	2	2887	1	11	1	34	2	34	1	16
3246	David Friedman	High	Excellent	High	5	1	25	0	Research & Development	8	Bachelor	Life Sciences	Male	2	Research Scientist	3	1813	1	15	0	6	3	6	1	4
3247	Jason Bartlett	High	Excellent	Medium	7	1	45	0	Sales	2	Bachelor	Life Sciences	Male	3	Healthcare Representative	2	2197	0	14	0	9	2	8	3	1
3248	Jennifer Stewart	Low	Excellent	Low	8	3	23	0	Research & Development	23	Below College	Life Sciences	Female	2	Research Scientist	3	2607	1	17	1	2	2	2	0	2
3250	Aaron Cooper	High	Excellent	Very High	7	1	34	0	Research & Development	12	Bachelor	Technical Degree	Male	1	Research Scientist	1	1712	1	12	0	6	3	6	1	4
3252	James Sparks	Low	Excellent	Low	5	1	36	0	Research & Development	7	College	Life Sciences	Male	5	Sales Executive	1	1894	1	18	1	10	2	10	0	9
3253	Kerry Cook	High	Excellent	Very High	7	2	52	0	Research & Development	1	Master	Life Sciences	Male	5	Sales Executive	3	2524	0	18	2	5	2	4	1	2
3254	Brian Rodriguez	High	Excellent	Low	7	3	26	0	Research & Development	2	College	Life Sciences	Male	1	Manufacturing Director	3	2186	3	11	1	5	2	2	2	0
3255	Steven Phillips	High	Excellent	Medium	5	1	29	0	Research & Development	10	College	Medical	Male	3	Manufacturing Director	2	2753	4	14	3	11	5	8	1	1
3257	Travis Harris	High	Excellent	Medium	5	2	34	0	Research & Development	14	Master	Technical Degree	Male	2	Manufacturing Director	1	2215	2	12	0	10	3	4	1	3
3258	Kathleen Wilson	High	Excellent	Very High	7	2	54	0	Research & Development	18	Master	Medical	Female	2	Laboratory Technician	1	1913	9	15	1	9	2	5	1	4
3259	Stacy Little	High	Excellent	High	5	2	27	0	Research & Development	13	College	Life Sciences	Female	4	Research Scientist	2	2579	0	12	0	5	5	4	1	1
3260	Adam Lee	High	Excellent	Very High	5	1	37	0	Sales	2	Master	Technical Degree	Male	2	Manufacturing Director	3	2147	0	11	0	6	1	5	4	3
3261	Madison Bond	High	Excellent	Low	7	1	38	0	Sales	2	Master	Life Sciences	Female	2	Research Scientist	2	4356	6	11	1	17	3	15	4	12
3262	William Parker	High	Excellent		5	1	34	0	Sales	2	Bachelor	Marketing	Male	1	Sales Representative	3	1360	1	12	0	6	2	6	1	3
3263	Stephen Taylor	Medium	Excellent	Low	7	2	35	0	Research & Development	5	Master	Medical	Male	3	Manager	2	2261	1	16	0	3	6	3	0	2
3264	Troy Cole	High	Excellent	Very High	7	3	30	2	Research & Development	20	Bachelor	Medical	Male	1	Laboratory Technician	3	2581	3	13	1	7	2	2	0	2
3265	Shane Johnson	Very High	Excellent	High	4	1	40	0	Research & Development	10	Master	Medical	Male	2	Manufacturing Director	3	1766	1	13	1	8	3	8	3	7
3266	John Turner	High	Outstanding	High	5	3	34	0	Research & Development	10	Bachelor	Life Sciences	Male	3	Healthcare Representative	2	1624	5	24	2	6	2	3	1	2
3267	James Sanchez	Very High	Excellent	Medium	4	1	42	0	Research & Development	9	Master	Medical	Male	1	Manufacturing Director	2	1920	1	15	1	24	2	24	14	9
3269	Krista Patel	High	Excellent	High	6	1	24	0	Sales	1	Doctor	Marketing	Female	1	Manufacturing Director	3	1447	1	14	1	1	3	1	0	0
3270	Darren Oliver	Medium	Excellent	Very High	8	4	52	0	Research & Development	29	Bachelor	Life Sciences	Male	2	Manufacturing Director	2	2826	8	11	1	9	1	5	1	4
3271	Troy Allen	Low	Excellent	High	8	4	50	0	Research & Development	8	Master	Life Sciences	Male	2	Sales Executive	3	2525	5	11	1	30	3	4	0	3
3273	Alexander Horne	High	Excellent	High	4	1	33	0	Research & Development	3	Master	Life Sciences	Male	4	Manufacturing Director	2	3636	0	12	1	14	2	13	3	7
3275	Brandon Harris	Very High	Excellent	High	7	1	47	0	Research & Development	6	Master	Other	Male	2	Manager	3	3826	1	14	0	26	2	26	3	0
3276	Kimberly Tucker	High	Outstanding	High	8	1	36	0	Sales	6	Bachelor	Medical	Female	2	Sales Executive	1	2046	0	22	0	10	3	9	0	5
3277	Roger Jones	Medium	Excellent	High	5	1	29	0	Research & Development	10	Bachelor	Other	Male	1	Research Scientist	3	2911	1	11	0	10	3	10	0	7
3279	Brianna Gordon	Very High	Excellent	Very High	7	3	35	2	Sales	10	Master	Marketing	Female	1	Research Scientist	2	1929	3	13	3	7	3	2	2	2
3280	Scott Brooks	High	Excellent	Very High	7	2	42	0	Sales	15	Below College	Marketing	Male	2	Laboratory Technician	2	1160	9	18	2	8	2	4	0	2
3282	Erik Taylor	High	Excellent	High	8	1	36	0	Research & Development	2	Bachelor	Life Sciences	Male	2	Healthcare Representative	2	2649	4	14	1	8	3	5	0	4
3283	Steven Lin	Medium	Excellent	High	5	1	32	0	Research & Development	3	Below College	Medical	Male	2	Manufacturing Director	1	4273	1	14	0	14	2	14	6	8
3284	Edward Keller	High	Excellent	Low	3	2	40	0	Sales	9	Bachelor	Marketing	Male	3	Manufacturing Director	1	1438	6	14	0	10	3	1	0	0
3285	Angel Williams	High	Excellent	High	6	3	30	0	Research & Development	7	Bachelor	Technical Degree	Male	2	Research Director	3	1191	5	13	0	12	3	0	0	0
3286	Kyle Macias	High	Excellent	Medium	4	4	45	0	Research & Development	10	Master	Life Sciences	Male	1	Research Director	1	2444	1	12	2	1	2	1	0	0
3287	Michael Costa	High	Excellent	Medium	6	1	42	0	Research & Development	20	College	Medical	Male	2	Sales Representative	3	2875	1	15	0	10	3	9	7	8
3288	Joel Carlson	High	Excellent	Low	8	1	38	0	Sales	4	Bachelor	Medical	Male	2	Research Scientist	2	1842	2	19	1	13	5	4	1	2
3289	Joseph Taylor	High	Excellent	High	8	4	34	0	Research & Development	7	Master	Life Sciences	Male	3	Laboratory Technician	3	2093	1	14	1	6	3	5	1	3
3292	Victor Bennett	Medium	Excellent	Medium	5	2	43	0	Research & Development	25	College	Medical	Male	2	Healthcare Representative	3	2305	6	13	0	22	3	4	1	0
3293	Tony Hawkins	Medium	Outstanding	High	6	1	27	0	Sales	2	Master	Medical	Male	2	Manager	3	1622	1	21	1	9	2	9	0	8
3294	Charles Wilkerson	High	Excellent	High	8	1	35	0	Research & Development	1	Bachelor	Medical	Male	1	Research Director	2	2413	3	13	1	17	2	8	1	6
3295	Jill Mills	Medium	Excellent	Medium	7	1	28	0	Sales	1	College	Technical Degree	Female	1	Sales Executive	1	1291	1	12	0	8	3	8	7	5
3296	Mitchell Payne	High	Excellent	High	8	4	34	0	Sales	2	Doctor	Life Sciences	Male	4	Research Scientist	2	2237	0	17	0	4	2	3	0	2
3298	Casey Spencer	High	Excellent	Very High	7	4	27	0	Sales	1	Bachelor	Technical Degree	Female	1	Sales Executive	3	1469	1	11	0	0	2	0	0	0
3299	Joe Beltran	High	Excellent	Low	6	1	51	0	Sales	16	Bachelor	Medical	Male	3	Research Scientist	2	3312	2	15	3	29	0	20	4	17
3300	Elizabeth Khan	High	Excellent	Very High	6	1	44	0	Sales	24	Doctor	Medical	Female	1	Sales Executive	1	2404	9	11	1	10	3	5	2	3
3301	Christopher Johnson	Very High	Excellent	Low	6	2	25	0	Research & Development	17	Bachelor	Medical	Male	1	Laboratory Technician	2	1374	7	11	3	6	5	4	0	1
3302	Daniel Shaffer	Medium	Excellent	Low	4	1	33	0	Research & Development	8	Master	Life Sciences	Male	3	Laboratory Technician	3	2697	1	13	1	9	3	9	0	8
3303	Theresa Bowen	Medium	Outstanding	High	8	1	35	0	Sales	6	Master	Medical	Female	2	Manager	3	2369	1	24	1	6	5	6	1	1
3304	James Lopez	High	Excellent	Medium	7	1	36	0	Sales	10	Master	Marketing	Male	3	Manager	2	3413	1	13	0	18	2	18	4	11
3305	Jill Hart	High	Outstanding	Medium	5	4	32	0	Research & Development	3	Master	Medical	Female	4	Sales Executive	1	2400	2	20	0	8	3	5	0	3
3306	Mr. Zachary Johnson	High	Excellent	Medium	7	4	30	0	Research & Development	4	Doctor	Medical	Male	5	Sales Representative	3	2111	9	14	1	10	2	5	0	3
3307	Fred Henderson	Very High	Excellent	Low	5	4	53	0	Sales	6	Bachelor	Marketing	Male	4	Sales Executive	2	1450	7	18	1	35	1	5	0	4
3308	Andrew Wheeler	High	Excellent	Very High	5	2	45	0	Research & Development	1	Doctor	Technical Degree	Male	2	Healthcare Representative	2	2112	4	15	3	18	2	5	0	2
3309	Doris Burgess	Low	Excellent	High	8	2	32	0	Sales	10	Bachelor	Marketing	Female	1	Human Resources	3	2738	5	12	0	9	4	5	1	3
3310	Lee Lee	High	Excellent	High	6	1	52	0	Research & Development	1	Below College	Life Sciences	Male	2	Laboratory Technician	2	2916	3	16	1	31	2	9	0	0
3311	Michele Smith	High	Excellent	Very High	7	2	37	0	Sales	24	College	Life Sciences	Female	4	Laboratory Technician	2	1884	4	15	0	9	2	1	0	0
3312	Kimberly Berry	High	Excellent	Medium	5	3	28	0	Research & Development	21	Master	Life Sciences	Female	1	Healthcare Representative	3	1381	1	16	2	6	3	5	0	4
3313	Michael Maxwell	Medium	Excellent	Very High	8	4	22	0	Research & Development	2	College	Life Sciences	Male	1	Sales Representative	1	1985	6	19	0	4	3	2	2	2
3314	Jessica Calderon	High	Excellent	Low	8	4	44	0	Research & Development	22	Bachelor	Medical	Female	1	Laboratory Technician	2	1993	2	11	1	10	2	3	0	2
3315	Jennifer Sanchez	Medium	Excellent	Medium	8	3	42	2	Sales	13	Master	Life Sciences	Female	2	Laboratory Technician	1	2051	5	16	1	8	4	2	2	2
3316	Robert Garcia	Medium	Outstanding	Low	6	3	36	0	Research & Development	14	Bachelor	Other	Male	2	Research Scientist	1	2129	0	24	0	6	6	5	0	3
3317	Julie Hoffman	High	Excellent	High	6	2	25	0	Sales	11	Bachelor	Life Sciences	Female	1	Laboratory Technician	2	2012	1	11	1	5	2	5	0	3
3318	Julie Williams	Medium	Excellent	Very High	5	1	35	0	Research & Development	9	College	Life Sciences	Female	1	Healthcare Representative	2	3929	1	13	1	17	2	17	5	15
3320	Jonathan Moore	High	Excellent	Very High	8	3	32	0	Research & Development	21	Bachelor	Life Sciences	Male	1	Sales Executive	1	2403	0	13	0	4	3	3	0	2
3321	Alexandra Robinson	High	Excellent	High	5	2	25	0	Sales	5	Bachelor	Marketing	Female	4	Research Scientist	2	2089	1	12	2	5	2	5	0	3
3322	Rachel Zhang	High	Excellent	High	5	1	49	0	Sales	9	Bachelor	Technical Degree	Female	2	Sales Representative	2	2365	2	18	1	7	5	4	0	2
3323	Gary Powell	High	Outstanding	Low	5	4	24	0	Research & Development	2	Doctor	Technical Degree	Male	2	Healthcare Representative	1	2286	0	22	1	6	3	5	3	4
